OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
4493,821509,MANSFIELD  AVE,53220,B,4,Conventional,112.200099500279
4494,821515,MANSFIELD  AVE,53220,B,4,Conventional,124.349095359517
4495,821523,MANSFIELD  AVE,53220,B,4,Conventional,108.316417722475
4496,821528,MANSFIELD  AVE,53220,B,4,Conventional,101.495863018042
4497,821549,MANSFIELD  AVE,53220,B,4,Conventional,99.7740457962359
4498,821555,MANSFIELD  AVE,53220,B,4,Conventional,96.0947219953444
4499,821597,MANSFIELD  AVE,53220,B,4,Conventional,105.779041798795
4500,821654,E  WASHINGTON  LN,81600,B,2,Conventional,125.826107839605
4501,821657,E  WASHINGTON  LN,81600,B,2,Conventional,171.201882883068
4502,821675,E  WASHINGTON  LN,81600,B,2,Conventional,149.385689329733
4503,821679,OGONTZ  AVE,61180,B,2,Conventional,72.3012325337141
4504,821682,E  WASHINGTON  LN,81600,B,2,Conventional,176.05663713794
4505,821803,E  UPSAL  ST,79000,TF,2,Conventional,122.628484103497
4506,821806,E  UPSAL  ST,79000,TF,2,Conventional,93.5662498401655
4507,821811,E  UPSAL  ST,79000,B,2,Conventional,105.328688470685
4508,821820,E  UPSAL  ST,79000,B,2,Conventional,54.3958852063736
4509,821859,MANSFIELD  AVE,53220,B,4,Conventional,119.904809023109
4510,821880,MANSFIELD  AVE,53220,B,4,Conventional,106.372853274316
4511,822060,E  WASHINGTON  LN,81600,B,3,Conventional,11.3026965926887
4512,840003,OXFORD  AVE,62080,B,2,Conventional,276.39439696477
4513,840069,N  5TH  ST,87890,B,3,Conventional,176.871473966781
4514,840070,N  5TH  ST,87890,B,3,Conventional,37.1571691693675
4515,840071,N  5TH  ST,87890,B,3,Conventional,95.8383856234832
4516,840114,RISING SUN  AVE,68600,B,3,Conventional,130.043819308104
4517,840115,RISING SUN  AVE,68600,B,3,Conventional,89.5065105703567
4518,840117,RISING SUN  AVE,68600,B,3,Conventional,120.184196953696
4519,840119,RISING SUN  AVE,68600,B,3,Conventional,102.405679752471
4520,840121,RISING SUN  AVE,68600,B,3,Conventional,122.507846398992
4521,840123,RISING SUN  AVE,68600,B,3,Conventional,121.693545126193
4522,840125,RISING SUN  AVE,68600,B,3,Conventional,82.0416364017103
4523,840128,RISING SUN  AVE,68600,B,3,Conventional,101.398598959208
4524,840131,RISING SUN  AVE,68600,B,3,Conventional,100.625454598119
4525,840134,RISING SUN  AVE,68600,B,3,Conventional,98.2275030790227
4526,840138,RISING SUN  AVE,68600,B,3,Conventional,75.6524247634136
4527,840154,RISING SUN  AVE,68600,B,3,Conventional,193.42488715706
4528,840172,HASBROOK  AVE,41160,TF,4,Paint Buffered,101.564861384237
4529,840173,HASBROOK  AVE,41160,TF,4,Paint Buffered,98.312405221155
4530,840174,HASBROOK  AVE,41160,TF,4,Paint Buffered,87.2935461586256
4531,840175,HASBROOK  AVE,41160,TF,4,Paint Buffered,102.07630687056
4532,840176,HASBROOK  AVE,41160,TF,4,Paint Buffered,79.5749380840938
4533,840204,TYSON  AVE,78240,B,5,Paint Buffered,115.428742500429
4534,840205,TYSON  AVE,78240,B,4,Paint Buffered,216.017551260763
4535,840208,OXFORD  AVE,62080,B,2,Conventional,142.081421552185
4536,840209,TYSON  AVE,78240,B,3,Paint Buffered,246.180413872234
4537,840211,OXFORD  AVE,62080,B,2,Conventional,100.642975701345
4538,840215,TYSON  AVE,78240,B,3,Conventional,129.706468760571
4539,840218,OXFORD  AVE,62080,B,2,Conventional,147.690266124521
4540,840221,TYSON  AVE,78240,B,3,Conventional,242.074024435231
4541,840224,OXFORD  AVE,62080,B,2,Conventional,100.903807747362
4542,840227,OXFORD  AVE,62080,B,2,Conventional,113.113025804146
4543,840228,TYSON  AVE,78240,B,3,Conventional,283.276939942365
4544,840232,OXFORD  AVE,62080,B,2,Conventional,141.154283166242
4545,840239,OXFORD  AVE,62080,B,2,Conventional,202.917545077532
4546,840242,OXFORD  AVE,62080,B,2,Conventional,125.630053857268
4547,840246,OXFORD  AVE,62080,B,2,Conventional,115.419930260539
4548,840251,OXFORD  AVE,62080,B,2,Conventional,114.943638493084
4549,840292,RISING SUN  AVE,68600,B,3,Conventional,118.202183481338
4550,840294,RISING SUN  AVE,68600,B,3,Conventional,105.600861525887
4551,840295,RISING SUN  AVE,68600,B,3,Conventional,230.532264553828
4552,840320,RISING SUN  AVE,68600,B,3,Conventional,270.799402667256
4553,840323,RISING SUN  AVE,68600,B,3,Conventional,107.978970802794
4554,840328,OXFORD  AVE,62080,B,2,Conventional,381.838590789769
4555,840354,TYSON  AVE,78240,B,3,Conventional,235.917523703121
4556,840362,ROCKWELL  AVE,69060,B,4,Conventional,211.958187123998
4557,840376,VERREE  RD,79980,B,2,Conventional,117.491098226837
4558,840377,VERREE  RD,79980,B,2,Conventional,101.565112261475
4559,840378,VERREE  RD,79980,B,2,Conventional,98.0275389639772
4560,840380,VERREE  RD,79980,B,2,Conventional,139.282644363462
4561,840385,VERREE  RD,79980,B,2,Conventional,106.065906183707
4562,840386,HARTEL  AVE,40960,B,4,Conventional,190.584698929067
4563,840387,HARTEL  AVE,40960,B,4,Conventional,88.1056091174831
4564,840388,VERREE  RD,79980,B,2,Conventional,112.354522093238
4565,840389,VERREE  RD,79980,B,2,Conventional,111.488338072953
4566,840390,HARTEL  AVE,40960,B,4,Conventional,216.462585619531
4567,840391,VERREE  RD,79980,B,2,Conventional,110.920650595447
4568,840393,ROCKWELL  AVE,69060,B,4,Conventional,444.722679521849
4569,840395,VERREE  RD,79980,B,2,Conventional,119.411541437867
4570,840441,ROCKWELL  AVE,69060,B,4,Conventional,185.08865861624
4571,840442,ROCKWELL  AVE,69060,B,4,Conventional,82.7172356793831
4572,840443,ROCKWELL  AVE,69060,B,4,Conventional,261.166788050717
4573,840444,ROCKWELL  AVE,69060,B,4,Conventional,254.151245905703
4574,840452,VERREE  RD,79980,B,2,Conventional,111.261711565382
4575,840455,VERREE  RD,79980,B,2,Conventional,116.515835448964
4576,840470,OLD YORK  RD,61300,B,2,Conventional,24.2629624889382
4577,840471,OLD YORK  RD,61300,B,2,Conventional,233.494298613147
4578,840472,OLD YORK  RD,61300,B,2,Conventional,116.348897185541
4579,840473,OLD YORK  RD,61300,B,2,Conventional,163.902627832728
4580,840474,OLD YORK  RD,61300,B,2,Conventional,105.010488342283
4581,840526,OLD YORK  RD,61300,B,2,Conventional,68.5233589654899
4582,840621,OLD YORK  RD,61300,B,2,Conventional,116.441776814654
4583,840627,OLD YORK  RD,61300,B,2,Conventional,224.921120112904
4584,860003,VERREE  RD,79980,B,2,Conventional,111.802657123777
4585,860006,BUSTLETON  AVE,20020,B,2,Conventional,249.0608266678
4586,860024,DUNGAN  RD,29475,B,4,Conventional,278.869661255463
4587,860032,DUNGAN  RD,29475,B,4,Conventional,281.852719105504
4588,860040,SUMMERDALE  AVE,75420,B,4,Conventional,112.428198537193
4589,860044,LORETTO  AVE,51660,B,4,Conventional,110.889906973864
4590,860046,CASTOR  AVE,21880,B,2,Sharrow,110.926924650378
4591,860064,BLEIGH  AVE,17900,TF,4,Conventional,120.655691635338
4592,860080,WELSH  RD,82240,B,3,Conventional,198.347769826627
4593,860095,WILLITS  RD,83420,B,3,Sharrow,270.94720837091
4594,860111,WELSH  RD,82240,B,3,Paint Buffered,390.710062643601
4595,860117,LEXINGTON  AVE,50620,B,4,Conventional,647.837507885051
4596,860121,RHAWN  ST,68180,B,3,Conventional,573.894621074145
4597,860123,WELSH  RD,82240,B,3,Conventional,195.203649679139
4598,860126,SANDYFORD  AVE,70860,B,4,Conventional,281.65261770458
4599,860128,RYAN  AVE,70060,B,3,Separated Bike Lane,341.158570814772
4600,860131,VERREE  RD,79980,B,2,Conventional,224.173034292627
4601,860136,VERREE  RD,79980,B,2,Conventional,102.298487955227
4602,860140,VERREE  RD,79980,B,2,Conventional,122.121439067122
4603,860152,BUSTLETON  AVE,20020,B,2,Conventional,138.019321884503
4604,860196,BUSTLETON  AVE,20020,B,2,Conventional,191.001834734461
4605,860203,SUMMERDALE  AVE,75420,B,4,Conventional,107.152265560493
4606,860210,BUSTLETON  AVE,20020,B,2,Conventional,174.678696715119
4607,860217,BUSTLETON  AVE,20020,B,2,Conventional,63.5054398419111
4608,860220,SUMMERDALE  AVE,75420,B,4,Conventional,116.104396079574
4609,860232,SUMMERDALE  AVE,75420,B,4,Conventional,107.531511642997
4610,860233,LORETTO  AVE,51660,B,4,Conventional,107.604706017521
4611,860235,CASTOR  AVE,21880,B,2,Sharrow,269.361246290617
4612,860239,DUNGAN  RD,29475,B,4,Conventional,525.12119642274
4613,860241,SUMMERDALE  AVE,75420,B,4,Conventional,86.5034373019855
4614,860243,LORETTO  AVE,51660,B,4,Conventional,113.345971121271
4615,860250,SUMMERDALE  AVE,75420,B,4,Conventional,91.9360656800318
4616,860253,LORETTO  AVE,51660,B,4,Conventional,118.97463170299
4617,860259,SUMMERDALE  AVE,75420,B,4,Conventional,131.935459173382
4618,860261,LORETTO  AVE,51660,B,4,Conventional,106.219141108002
4619,860268,CASTOR  AVE,21880,B,2,Sharrow,120.119126115708
4620,860271,SUMMERDALE  AVE,75420,B,4,Conventional,131.731338882108
4621,860273,LORETTO  AVE,51660,B,4,Conventional,104.22722505186
4622,860279,CASTOR  AVE,21880,B,2,Sharrow,107.745580783222
4623,860283,LORETTO  AVE,51660,B,4,Conventional,104.750255904175
4624,860288,CASTOR  AVE,21880,B,2,Sharrow,108.980370458952
4625,860294,LORETTO  AVE,51660,B,4,Conventional,119.99663651221
4626,860300,CASTOR  AVE,21880,B,2,Sharrow,109.562598428645
4627,860306,LORETTO  AVE,51660,B,4,Conventional,114.899188637311
4628,860308,CASTOR  AVE,21880,B,2,Sharrow,114.291526548732
4629,860311,WHITAKER  AVE,82820,B,4,Conventional,138.451681497428
4630,860316,SUMMERDALE  AVE,75420,B,4,Conventional,110.972471375456
4631,860324,WHITAKER  AVE,82820,B,4,Conventional,111.493211611659
4632,860327,SUMMERDALE  AVE,75420,B,4,Conventional,113.344467240121
4633,860330,LORETTO  AVE,51660,B,4,Conventional,113.548829649356
4634,860336,CASTOR  AVE,21880,B,2,Sharrow,108.651429534521
4635,860338,WHITAKER  AVE,82820,B,4,Conventional,110.118290467598
4636,860347,SUMMERDALE  AVE,75420,B,4,Conventional,116.890794211787
4637,860348,LORETTO  AVE,51660,B,4,Conventional,114.378190196985
4638,860356,CASTOR  AVE,21880,B,2,Sharrow,114.850153963585
4639,860358,WHITAKER  AVE,82820,B,4,Conventional,113.662476805101
4640,860362,SUMMERDALE  AVE,75420,B,4,Conventional,95.2083566004426
4641,860363,LORETTO  AVE,51660,B,4,Conventional,110.916234482029
4642,860366,WHITAKER  AVE,82820,B,4,Conventional,112.300001196027
4643,860370,CASTOR  AVE,21880,B,2,Sharrow,112.994334758275
4644,860374,SUMMERDALE  AVE,75420,B,4,Conventional,28.3685777723919
4645,860377,LORETTO  AVE,51660,B,4,Conventional,111.656231104973
4646,860381,WHITAKER  AVE,82820,B,4,Conventional,100.629519333842
4647,860387,CASTOR  AVE,21880,B,2,Sharrow,111.537521226857
4648,860394,LORETTO  AVE,51660,B,4,Conventional,113.193567780927
4649,860396,WHITAKER  AVE,82820,B,4,Conventional,97.1096341776046
4650,860400,CASTOR  AVE,21880,B,2,Sharrow,112.302091503866
4651,860406,LORETTO  AVE,51660,B,4,Conventional,99.8886807689061
4652,860408,WHITAKER  AVE,82820,B,4,Conventional,108.988322821879
4653,860413,CASTOR  AVE,21880,B,2,Sharrow,114.454964060295
4654,860418,LORETTO  AVE,51660,B,4,Conventional,121.95107594611
4655,860420,CASTOR  AVE,21880,B,2,Sharrow,97.6339951973195
4656,860424,GLENDALE  AVE,37160,B,4,Conventional,99.8625898659608
4657,860425,GLENDALE  AVE,37160,B,4,Conventional,72.6502738603368
4658,860426,GLENDALE  AVE,37160,B,4,Conventional,138.610042676239
4659,860428,LORETTO  AVE,51660,B,4,Conventional,74.6630028262602
4660,860429,GLENDALE  AVE,37160,B,4,Conventional,90.4920352501583
4661,860431,CASTOR  AVE,21880,B,2,Sharrow,54.4345716558026
4662,860436,LORETTO  AVE,51660,B,4,Conventional,150.679411852321
4663,860443,CASTOR  AVE,21880,B,2,Sharrow,112.44596226226
4664,860452,CASTOR  AVE,21880,B,2,Sharrow,112.903733241982
4665,860459,LORETTO  AVE,51660,B,4,Conventional,221.640327188956
4666,860464,CASTOR  AVE,21880,B,2,Sharrow,112.005751848551
4667,860466,LORETTO  AVE,51660,B,4,Conventional,85.6227374426138
4668,860474,CASTOR  AVE,21880,B,2,Sharrow,112.710506409527
4669,860487,LORETTO  AVE,51660,B,4,Conventional,244.482328401031
4670,860493,LORETTO  AVE,51660,B,4,Conventional,119.319205224608
4671,860497,CASTOR  AVE,21880,B,2,Sharrow,332.16377437836
4672,860501,LORETTO  AVE,51660,B,4,Conventional,107.6663728085
4673,860507,LORETTO  AVE,51660,B,4,Conventional,113.327988198411
4674,860514,TYSON  AVE,78240,B,3,Conventional,248.269262295472
4675,860515,LORETTO  AVE,51660,B,4,Conventional,110.207979532014
4676,860525,LORETTO  AVE,51660,B,4,Conventional,114.248697922966
4677,860530,TYSON  AVE,78240,B,3,Conventional,243.248280634851
4678,860534,LORETTO  AVE,51660,B,4,Conventional,111.670452591002
4679,860543,LORETTO  AVE,51660,B,4,Conventional,116.721406074902
4680,860544,TYSON  AVE,78240,B,3,Conventional,278.157378034197
4681,860554,LORETTO  AVE,51660,B,4,Conventional,111.63691753148
4682,860562,TYSON  AVE,78240,B,3,Conventional,221.846217310237
4683,860565,LORETTO  AVE,51660,B,4,Conventional,103.275573775903
4684,860574,GLENDALE  AVE,37160,B,4,Conventional,127.212459108326
4685,860575,GLENDALE  AVE,37160,B,4,Conventional,128.200865758885
4686,860579,CASTOR  AVE,21880,B,2,Sharrow,67.3159930638296
4687,860588,CASTOR  AVE,21880,B,2,Sharrow,110.232652440491
4688,860589,CASTOR  AVE,21880,B,2,Sharrow,110.936254371847
4689,860639,GLENDALE  AVE,37160,B,4,Conventional,267.920816662815
4690,860663,GLENDALE  AVE,37160,B,4,Conventional,314.699280909632
4691,860664,GLENDALE  AVE,37160,B,4,Conventional,190.405119362025
4692,860666,GLENDALE  AVE,37160,B,4,Conventional,105.514563388474
4693,860765,BLEIGH  AVE,17900,TF,4,Conventional,197.573870353419
4694,860766,BLEIGH  AVE,17900,TF,4,Conventional,224.187273831252
4695,860767,BLEIGH  AVE,17900,TF,4,Conventional,234.376588677206
4696,860805,WELSH  RD,82240,B,3,Conventional,103.902987341819
4697,860807,WILLITS  RD,83420,B,3,Sharrow,119.771541267994
4698,860812,WILLITS  RD,83420,B,3,Sharrow,215.052057254893
4699,860865,WILLITS  RD,83420,B,3,Sharrow,157.084993124247
4700,860882,WILLITS  RD,83420,B,3,Sharrow,201.191800006859
4701,860884,WILLITS  RD,83420,B,3,Sharrow,106.721925520169
4702,860920,WELSH  RD,82240,B,3,Paint Buffered,245.599541942864
4703,860922,WELSH  RD,82240,B,3,Paint Buffered,348.158164307719
4704,860944,WELSH  RD,82240,B,3,Paint Buffered,45.6853459079345
4705,860947,WELSH  RD,82240,B,3,Paint Buffered,169.608942375577
4706,861013,RYAN  AVE,70060,B,3,Paint Buffered,74.7633064905937
4707,861016,RYAN  AVE,70060,B,3,Paint Buffered,101.396110522428
4708,861017,LEXINGTON  AVE,50620,B,4,Conventional,247.243856775219
4709,861018,RYAN  AVE,70060,B,3,Paint Buffered,110.492685335006
4710,861019,RYAN  AVE,70060,B,3,Paint Buffered,108.572301947916
4711,861032,RYAN  AVE,70060,B,3,Paint Buffered,105.579811999293
4712,861035,RYAN  AVE,70060,B,3,Paint Buffered,101.562305502784
4713,861043,RYAN  AVE,70060,B,3,Paint Buffered,117.569622258137
4714,861045,LEXINGTON  AVE,50620,B,4,Conventional,191.08497991293
4715,861047,LEXINGTON  AVE,50620,B,4,Conventional,482.813188077549
4716,861049,LEXINGTON  AVE,50620,TF,4,Conventional,52.6568992252314
4717,861070,WELSH  RD,82240,B,3,Conventional,114.4441400993
4718,861076,WELSH  RD,82240,B,3,Conventional,88.5550249593093
4719,861083,WELSH  RD,82240,B,3,Conventional,82.7541088465588
4720,861085,WELSH  RD,82240,B,3,Conventional,88.0818151257071
4721,861087,WELSH  RD,82240,B,3,Conventional,96.9454570160266
4722,861121,WELSH  RD,82240,B,3,Conventional,154.494864551828
4723,861176,BROUS  AVE,19380,B,4,Conventional,213.419742645851
4724,861179,BROUS  AVE,19380,B,4,Conventional,164.623023509089
4725,861183,BROUS  AVE,19380,B,4,Conventional,157.551336806628
4726,861192,RYAN  AVE,70060,B,3,Separated Bike Lane,188.948781236452
4727,861194,RYAN  AVE,70060,B,3,Separated Bike Lane,347.534286124172
4728,861199,RYAN  AVE,70060,B,3,Separated Bike Lane,126.049550357998
4729,861200,RYAN  AVE,70060,B,3,Separated Bike Lane,187.902026887733
4730,861338,TYSON  AVE,78240,B,3,Conventional,248.36121153958
4731,861490,TYSON  AVE,78240,B,3,Conventional,90.1479766457854
4732,861494,TYSON  AVE,78240,B,3,Conventional,101.316844581524
4733,861523,SUMMERDALE  AVE,75420,B,4,Conventional,92.9019691906578
4734,861568,SUMMERDALE  AVE,75420,B,4,Conventional,114.87887464771
4735,861572,SUMMERDALE  AVE,75420,B,4,Conventional,109.961898181682
4736,861587,SUMMERDALE  AVE,75420,B,4,Conventional,116.687917975504
4737,861738,HARTEL  AVE,40960,B,4,Conventional,154.377111406697
4738,861741,HARTEL  AVE,40960,B,4,Conventional,139.936276412414
4739,861742,NAPFLE  AVE,58840,B,4,Conventional,117.086853280786
4740,861746,NAPFLE  AVE,58840,B,4,Conventional,104.440057623873
4741,861750,NAPFLE  AVE,58840,B,4,Conventional,104.636393326441
4742,861780,NAPFLE  AVE,58840,B,4,Conventional,141.478480293862
4743,861836,RYAN  AVE,70060,B,3,Paint Buffered,154.602226610895
4744,861916,TYSON  AVE,78240,B,3,Conventional,78.9371791331931
4745,861973,WELSH  RD,82240,B,3,Conventional,35.5201306804404
4746,861975,WELSH  RD,82240,B,3,Conventional,15.1636857154536
4747,862019,FRANKFORD  AVE,34960,B,2,Separated Bike Lane,76.9086767596972
4748,862025,RHAWN  ST,68180,B,3,Conventional,681.906218882731
4749,862037,WILLITS  RD,83420,B,3,Sharrow,231.149624793359
4750,862038,WILLITS  RD,83420,B,3,Sharrow,372.273510731295
4751,880001,ACADEMY  RD,11200,B,2,Conventional,363.205403858421
4752,880007,FRANKFORD  AVE,34960,B,2,Sharrow,191.754603186025
4753,880018,WILLITS  RD,83420,B,3,Sharrow,262.747884382194
4754,880026,WILLITS  RD,83420,B,3,Paint Buffered,397.842482793284
4755,880028,ACADEMY  RD,11200,B,2,Conventional,618.249898913503
4756,880030,LINDEN  AVE,50840,B,3,Sharrow,102.795329801683
4757,880035,ARENDELL  AVE,13100,B,5,Conventional,103.781310877248
4758,880042,STATE  RD,74440,B,2,Paint Buffered,164.953551274008
4759,880044,STATE  RD,74440,B,2,Paint Buffered,312.360913910281
4760,880046,TORRESDALE  AVE,77600,B,2,Conventional,282.822198757088
4761,880047,LINDEN  AVE,50840,B,3,Conventional,327.815693002832
4762,880093,ACADEMY  RD,11200,B,2,Conventional,206.299341779157
4763,880098,FRANKFORD  AVE,34960,B,2,Sharrow,208.364795838491
4764,880106,ACADEMY  RD,11200,B,2,Conventional,137.062541661676
4765,880131,FRANKFORD  AVE,34960,B,2,Sharrow,289.943089828871
4766,880132,GRANT  AVE,38120,B,2,Conventional,513.399236839716
4767,880141,FRANKFORD  AVE,34960,B,2,Sharrow,207.649165768079
4768,880144,GRANT  AVE,38120,B,2,Sharrow,195.711462418116
4769,880146,ACADEMY  RD,11200,B,2,Conventional,399.992794511764
4770,880148,FRANKFORD  AVE,34960,B,2,Sharrow,112.633847811271
4771,880151,FRANKFORD  AVE,34960,B,2,Sharrow,126.427435867999
4772,880157,FRANKFORD  AVE,34960,B,2,Sharrow,185.225135008694
4773,880161,GRANT  AVE,38120,B,2,Sharrow,222.790645666558
4774,880163,FRANKFORD  AVE,34960,B,2,Sharrow,155.776899578024
4775,880164,ACADEMY  RD,11200,B,2,Conventional,173.138775774126
4776,880171,FRANKFORD  AVE,34960,B,2,Sharrow,150.997770615169
4777,880172,ACADEMY  RD,11200,B,2,Conventional,36.8034758854321
4778,880175,FRANKFORD  AVE,34960,B,2,Sharrow,138.82176024515
4779,880177,LINDEN  AVE,50840,TF,3,Conventional,108.316310609441
4780,880185,FRANKFORD  AVE,34960,B,2,Sharrow,54.0817381913748
4781,880187,ACADEMY  RD,11200,B,2,Conventional,93.1392739473512
4782,880194,LINDEN  AVE,50840,B,3,Conventional,74.0816322318066
4783,880195,FRANKFORD  AVE,34960,B,2,Sharrow,155.166971163869
4784,880201,WILLITS  RD,83420,B,3,Sharrow,201.503070403248
4785,880212,WILLITS  RD,83420,B,3,Paint Buffered,47.4921124568472
4786,880213,FRANKFORD  AVE,34960,B,2,Sharrow,269.604866749207
4787,880214,GRANT  AVE,38120,B,2,Sharrow,48.9156938664783
4788,880219,ARENDELL  AVE,13100,B,5,Conventional,109.551317249483
4789,880224,ARENDELL  AVE,13100,B,5,Conventional,104.649769476645
4790,880225,FRANKFORD  AVE,34960,B,2,Sharrow,271.176968237548
4791,880226,LINDEN  AVE,50840,B,3,Conventional,512.500418692049
4792,880232,ARENDELL  AVE,13100,B,5,Conventional,103.258851939907
4793,880234,LINDEN  AVE,50840,B,3,Sharrow,105.322772462301
4794,880239,ARENDELL  AVE,13100,B,5,Conventional,104.11710614051
4795,880246,WILLITS  RD,83420,B,3,Paint Buffered,238.624628064703
4796,880250,LINDEN  AVE,50840,B,3,Sharrow,104.614832550483
4797,880254,ARENDELL  AVE,13100,B,5,Conventional,103.71799799706
4798,880257,LINDEN  AVE,50840,B,3,Sharrow,102.89521998972
4799,880261,STATE  RD,74440,B,2,Paint Buffered,251.666037898789
4800,880262,ARENDELL  AVE,13100,B,5,Conventional,103.485528077216
4801,880266,LINDEN  AVE,50840,B,3,Sharrow,103.814280092562
4802,880270,STATE  RD,74440,B,2,Paint Buffered,92.8266854141731
4803,880273,ARENDELL  AVE,13100,B,5,Conventional,104.120334199531
4804,880276,LINDEN  AVE,50840,B,3,Sharrow,104.337585042429
4805,880280,LINDEN  AVE,50840,B,3,Sharrow,103.475228472899
